# Identifiability Atlas for Biexponential IVIM model
# D_true/Dstar_true/f_true: Absolute parameters (mm^2/s, mm^2/s, unitless)
# snr: Signal-to-Noise ratio
# shrinkage_D/Dstar/f: relative marginal width shrinkage (1 - post_90_width / prior_90_width)
# corr_f_Dstar: Pearson correlation between f and D* samples
# mono_collapse_indicator: Posterior mass on f < 0.025
# classification: recoverable, f-D* trade-off, or mono-exp collapse
D_true,Dstar_true,f_true,snr,shrinkage_D,shrinkage_Dstar,shrinkage_f,corr_f_Dstar,mono_collapse_indicator,classification
0.0008571428571428571,0.05714285714285715,0.02,10.0,0.7443147,-0.01685524,0.43162477,-0.3064381237535599,0.09300000220537186,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.08142857142857143,10.0,0.7205072,-0.023139358,0.41674787,-0.14071081534560254,0.04899999871850014,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.14285714285714285,10.0,0.6545327,-0.0022472143,0.39247108,-0.16061396501867858,0.026000000536441803,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.20428571428571426,10.0,0.5784353,-0.006640196,0.32363653,-0.22375108549595607,0.024000000208616257,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.26571428571428574,10.0,0.541425,0.039788246,0.291961,-0.1583579874960036,0.01899999938905239,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.3271428571428572,10.0,0.4391672,0.0297845,0.27388084,-0.11630805547427936,0.008999999612569809,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.38857142857142857,10.0,0.33532417,0.031475604,0.2820242,-0.1331770946987219,0.006000000052154064,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.45,10.0,0.26004016,0.03226155,0.20244527,0.0039828234335532965,0.006000000052154064,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.02,10.0,0.7482541,-0.019088387,0.4533276,-0.2713626208771745,0.0820000022649765,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.08142857142857143,10.0,0.7111313,-0.0137043,0.38283467,-0.21230716077726242,0.04600000008940697,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.14285714285714285,10.0,0.6281147,-0.0022541285,0.35186166,-0.19425522018097793,0.027000000700354576,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.20428571428571426,10.0,0.5980191,0.01317364,0.3183573,-0.26636044812304327,0.02500000037252903,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.26571428571428574,10.0,0.5293956,0.03965938,0.31822032,-0.1366688095494045,0.02199999988079071,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.3271428571428572,10.0,0.40136212,0.048842132,0.25805384,-0.029235706242088124,0.023000000044703484,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.38857142857142857,10.0,0.31889927,0.049898148,0.24349558,-0.11208865214265491,0.013000000268220901,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.45,10.0,0.24030358,0.045106947,0.22062331,-0.062256061054580036,0.0010000000474974513,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.02,10.0,0.73994607,-0.026827455,0.42884737,-0.29610872906102376,0.08699999749660492,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.08142857142857143,10.0,0.7156944,-0.020029426,0.36852664,-0.1766404564507858,0.04800000041723251,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.14285714285714285,10.0,0.6424523,-0.0017131567,0.38089675,-0.15628065459242144,0.03099999949336052,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.20428571428571426,10.0,0.6087045,0.015053868,0.37430996,-0.2107141794233574,0.01600000075995922,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.26571428571428574,10.0,0.50637066,0.028960168,0.29661804,-0.12252115475233837,0.01600000075995922,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.3271428571428572,10.0,0.41419697,0.059951127,0.24625528,-0.036429939872711065,0.014000000432133675,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.38857142857142857,10.0,0.33668393,0.034744024,0.26572692,-0.09692712739899245,0.006000000052154064,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.45,10.0,0.25333357,0.06360334,0.2088148,0.017610276086109027,0.003000000026077032,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.02,10.0,0.74699736,-0.00048971176,0.42573386,-0.3474868546028827,0.07999999821186066,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.08142857142857143,10.0,0.69574094,-0.02515614,0.41064668,-0.17160596261448893,0.050999999046325684,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.14285714285714285,10.0,0.6571765,-0.012395978,0.3803283,-0.1890734147686887,0.023000000044703484,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.20428571428571426,10.0,0.60991496,0.014587939,0.36382657,-0.2300371571602983,0.020999999716877937,f-D* trade-off
