D_true,Dstar_true,f_true,snr,npe_post_sd,crlb_sd_analytic,crlb_sd_analytic_recomputed,crlb_sd_sampled,crlb_sd_rician,ratio_analytic,ratio_sampled,ratio_rician,rail_rate_dstar,diverged_rate
1.1142857142857143,10.0,0.08142857142857143,10.0,32.632668,57.68742188209907,57.68742188209907,202.01511704254412,58.174193766392825,0.5656808100767304,0.16153577255868234,0.5609474904120092,0.2095,0.0
1.3714285714285714,10.0,0.08142857142857143,10.0,36.167545,62.67025592925494,62.67025592925494,191.9539680756271,63.698306978223165,0.5771086264500196,0.18841780330245897,0.5677944472270631,0.1335,0.0
1.6285714285714283,10.0,0.08142857142857143,10.0,34.133083,68.32304217231467,68.32304217231467,199.05214852831685,69.92856582112975,0.49958377522798597,0.17147809381793375,0.48811358561691365,0.055,0.0
1.8857142857142857,10.0,0.08142857142857143,10.0,36.180416,74.75032375423302,74.75032375423302,197.9491437906287,77.96682265004654,0.4840168482230671,0.18277631975144137,0.4640488706638144,0.0465,0.0
2.142857142857143,10.0,0.08142857142857143,10.0,37.194355,82.07459607747994,82.07459607747994,195.93928870771776,87.45298955638772,0.45317743599827365,0.1898259162075593,0.42530684415331416,0.0535,0.0
2.4,10.0,0.08142857142857143,10.0,38.59377,90.43939145299966,90.43939145299966,193.0869685055367,99.48447491611672,0.4267362755701765,0.1998776525350717,0.3879376157188494,0.0535,0.0
0.6,10.0,0.14285714285714285,10.0,34.669773,28.151608907422716,28.151608907422716,199.60466057007133,28.305187694844417,1.2315378924103086,0.1736922018803722,1.2248557887611127,0.132,0.0
0.8571428571428571,10.0,0.14285714285714285,10.0,32.77898,30.372722399237567,30.372722399237567,205.31022600567144,30.7115500442475,1.0792243060816238,0.15965585659184126,1.0673176688501187,0.1365,0.0
1.1142857142857143,10.0,0.14285714285714285,10.0,36.499535,32.881830472796565,32.881830472796565,196.89954807741594,33.21614110610702,1.1100213729624933,0.18537134978923012,1.0988493480746115,0.1095,0.0
1.3714285714285714,10.0,0.14285714285714285,10.0,32.78973,35.72204587967527,35.72204587967527,200.18189961105034,36.292853917709564,0.9179129936305752,0.16379967451457814,0.903476207033689,0.07,0.0
1.6285714285714283,10.0,0.14285714285714285,10.0,35.421474,38.944134038219495,38.944134038219495,191.79295032719102,40.107218165307636,0.9095458233074262,0.18468600613094693,0.8831695545177263,0.0425,0.0
1.8857142857142857,10.0,0.14285714285714285,10.0,35.866676,42.60768453991281,42.60768453991281,191.59963467830994,44.413249689432035,0.8417889100959768,0.18719595191409982,0.8075670267500001,0.0325,0.0
2.142857142857143,10.0,0.14285714285714285,10.0,37.1149,46.78251976416338,46.78251976416338,190.22724503638406,50.184624456833,0.7933497141398441,0.19510822433926944,0.7395671563094967,0.048,0.0
2.4,10.0,0.14285714285714285,10.0,36.768723,51.55045312820993,51.55045312820993,195.9541623389045,56.91666665429818,0.7132570191523449,0.18763940791626646,0.6460097746645417,0.0565,0.0
0.6,10.0,0.20428571428571426,10.0,34.461735,19.686439795400506,19.686439795400506,201.0202777503667,19.77910673710586,1.750531590774482,0.17143412289378918,1.7423302001474787,0.0675,0.0
0.8571428571428571,10.0,0.20428571428571426,10.0,33.051334,21.239666013452876,21.239666013452876,199.48620494637777,21.34962047071857,1.5561136582924284,0.16568230374067347,1.548099369978523,0.0595,0.0
1.1142857142857143,10.0,0.20428571428571426,10.0,33.997738,22.994287043913673,22.994287043913673,201.75369184788053,23.351754815087464,1.4785297678329323,0.16851110722491175,1.4558964955402072,0.054,0.0
1.3714285714285714,10.0,0.20428571428571426,10.0,35.345448,24.980451664108617,24.980451664108617,193.61859805538225,25.36405583312748,1.4149242782133835,0.1825519260804164,1.3935250826027603,0.032,0.0
1.6285714285714283,10.0,0.20428571428571426,10.0,35.698284,27.23366016658704,27.23366016658704,195.57997228167997,28.27309223132911,1.310814775935558,0.18252525339653025,1.2626239715103789,0.0365,0.0
1.8857142857142857,10.0,0.20428571428571426,10.0,37.988514,29.795583594344645,29.795583594344645,194.68473047039652,31.595068286752458,1.274971299899077,0.19512836938065095,1.202355812471159,0.0405,0.0
2.142857142857143,10.0,0.20428571428571426,10.0,38.13905,32.71504878612826,32.71504878612826,190.33567530380722,35.46448495898166,1.165795282145534,0.20037783215954533,1.0754153075707078,0.062,0.0
2.4,10.0,0.20428571428571426,10.0,37.39381,36.04926792182506,36.04926792182506,190.51584096282974,40.70471797354367,1.037297355200318,0.1962766445615179,0.9186603386935239,0.0515,0.0
